,co,no2,o3,pm10,pm25,so2,date,source,Lat,Long,value
17460,5.0,44.0,33.0,31.0,58.0,,2014-05-29,France,,,
17461,6.0,51.0,31.0,40.0,60.0,,2014-05-30,France,,,
17462,4.0,43.0,35.0,50.0,72.0,,2014-05-31,France,,,
17463,5.0,49.0,34.0,37.0,86.0,,2014-06-01,France,,,
17464,6.0,56.0,36.0,79.0,70.0,,2014-06-02,France,,,
17465,6.0,57.0,28.0,36.0,81.0,,2014-06-03,France,,,
17466,5.0,44.0,22.0,28.0,67.0,,2014-06-04,France,,,
17467,6.0,48.0,29.0,32.0,51.0,1.0,2014-06-05,France,,,
17468,8.0,72.0,38.0,64.0,52.0,1.0,2014-06-06,France,,,
17469,6.0,54.0,39.0,43.0,71.0,,2014-06-07,France,,,
17470,4.0,42.0,39.0,33.0,71.0,,2014-06-08,France,,,
17471,6.0,50.0,34.0,32.0,64.0,,2014-06-09,France,,,
17472,8.0,57.0,17.0,42.0,66.0,1.0,2014-06-10,France,,,
17473,6.0,48.0,35.0,37.0,78.0,,2014-06-11,France,,,
17474,5.0,58.0,38.0,41.0,65.0,1.0,2014-06-12,France,,,
17475,6.0,60.0,44.0,47.0,60.0,1.0,2014-06-13,France,,,
17476,4.0,37.0,27.0,42.0,75.0,1.0,2014-06-14,France,,,
17477,3.0,34.0,33.0,43.0,62.0,,2014-06-15,France,,,
17478,4.0,39.0,29.0,45.0,57.0,,2014-06-16,France,,,
17479,4.0,39.0,24.0,45.0,56.0,,2014-06-17,France,,,
17480,5.0,44.0,32.0,50.0,61.0,1.0,2014-06-18,France,,,
17481,5.0,42.0,23.0,43.0,66.0,,2014-06-19,France,,,
17482,5.0,44.0,23.0,49.0,61.0,,2014-06-20,France,,,
17483,4.0,47.0,32.0,69.0,63.0,,2014-06-21,France,,,
17484,4.0,58.0,44.0,63.0,60.0,,2014-06-22,France,,,
17485,5.0,56.0,31.0,53.0,70.0,1.0,2014-06-23,France,,,
17486,5.0,61.0,40.0,54.0,62.0,1.0,2014-06-24,France,,,
17487,5.0,50.0,32.0,48.0,72.0,,2014-06-25,France,,,
17488,6.0,64.0,40.0,52.0,70.0,1.0,2014-06-26,France,,,
17489,6.0,48.0,28.0,45.0,71.0,,2014-06-27,France,,,
17490,5.0,43.0,17.0,35.0,67.0,,2014-06-28,France,,,
17491,4.0,35.0,23.0,28.0,67.0,,2014-06-29,France,,,
17492,6.0,54.0,30.0,39.0,58.0,,2014-06-30,France,,,
17493,5.0,55.0,34.0,38.0,69.0,1.0,2014-07-01,France,,,
17494,4.0,43.0,23.0,30.0,43.0,,2014-01-02,France,,,
17495,3.0,35.0,22.0,33.0,53.0,,2014-01-03,France,,,
17496,4.0,41.0,20.0,28.0,50.0,,2014-01-04,France,,,
17497,3.0,35.0,21.0,23.0,52.0,,2014-01-05,France,,,
17498,4.0,31.0,20.0,20.0,45.0,,2014-01-06,France,,,
17499,5.0,40.0,21.0,32.0,40.0,,2014-01-07,France,,,
17500,7.0,51.0,14.0,41.0,54.0,,2014-01-08,France,,,
17501,5.0,40.0,16.0,30.0,76.0,,2014-01-09,France,,,
17502,7.0,49.0,11.0,43.0,55.0,,2014-01-10,France,,,
17503,9.0,59.0,8.0,54.0,70.0,,2014-01-11,France,,,
17504,6.0,38.0,7.0,42.0,112.0,,2014-01-12,France,,,
17505,6.0,52.0,14.0,39.0,91.0,,2014-01-13,France,,,
17506,6.0,57.0,17.0,36.0,72.0,,2014-01-14,France,,,
17507,5.0,49.0,10.0,28.0,62.0,,2014-01-15,France,,,
17508,5.0,47.0,18.0,23.0,66.0,,2014-01-16,France,,,
17509,6.0,49.0,19.0,31.0,50.0,,2014-01-17,France,,,
17510,7.0,48.0,7.0,36.0,59.0,,2014-01-18,France,,,
17511,6.0,54.0,15.0,38.0,73.0,,2014-01-19,France,,,
17512,8.0,61.0,6.0,47.0,81.0,1.0,2014-01-20,France,,,
17513,5.0,45.0,10.0,35.0,79.0,,2014-01-21,France,,,
17514,6.0,46.0,10.0,79.0,65.0,,2014-01-22,France,,,
17515,6.0,52.0,14.0,36.0,80.0,,2014-01-23,France,,,
17516,7.0,58.0,13.0,45.0,68.0,1.0,2014-01-24,France,,,
17517,5.0,41.0,17.0,32.0,72.0,,2014-01-25,France,,,
17518,3.0,40.0,24.0,33.0,66.0,,2014-01-26,France,,,
17519,4.0,42.0,23.0,27.0,56.0,,2014-01-27,France,,,
17520,5.0,44.0,17.0,30.0,46.0,,2014-01-28,France,,,
17521,7.0,48.0,11.0,35.0,56.0,1.0,2014-01-29,France,,,
17522,7.0,50.0,5.0,46.0,74.0,,2014-01-30,France,,,
17523,7.0,45.0,14.0,43.0,85.0,,2014-01-31,France,,,
17524,5.0,44.0,21.0,26.0,87.0,,2014-02-01,France,,,
17525,5.0,42.0,18.0,37.0,54.0,,2014-02-02,France,,,
17526,6.0,45.0,15.0,41.0,68.0,,2014-02-03,France,,,
17527,5.0,44.0,22.0,32.0,76.0,,2014-02-04,France,,,
17528,4.0,38.0,23.0,27.0,52.0,,2014-02-05,France,,,
17529,5.0,46.0,19.0,34.0,47.0,,2014-02-06,France,,,
17530,4.0,37.0,26.0,30.0,58.0,,2014-02-07,France,,,
17531,3.0,29.0,24.0,18.0,48.0,,2014-02-08,France,,,
17532,3.0,27.0,25.0,20.0,36.0,,2014-02-09,France,,,
17533,6.0,45.0,18.0,33.0,41.0,1.0,2014-02-10,France,,,
17534,5.0,41.0,20.0,68.0,56.0,,2014-02-11,France,,,
17535,5.0,39.0,20.0,30.0,51.0,,2014-02-12,France,,,
17536,5.0,48.0,22.0,29.0,54.0,,2014-02-13,France,,,
17537,6.0,48.0,18.0,28.0,55.0,,2014-02-14,France,,,
17538,3.0,29.0,26.0,26.0,57.0,,2014-02-15,France,,,
17539,3.0,33.0,22.0,26.0,43.0,,2014-02-16,France,,,
17540,6.0,51.0,26.0,39.0,50.0,,2014-02-17,France,,,
17541,7.0,49.0,7.0,44.0,69.0,,2014-02-18,France,,,
17542,6.0,54.0,16.0,74.0,82.0,,2014-02-19,France,,,
17543,5.0,42.0,18.0,22.0,67.0,,2014-02-20,France,,,
17544,4.0,45.0,25.0,26.0,54.0,,2014-02-21,France,,,
17545,5.0,46.0,20.0,30.0,45.0,,2014-02-22,France,,,
17546,4.0,39.0,24.0,33.0,66.0,,2014-02-23,France,,,
17547,6.0,55.0,21.0,40.0,62.0,,2014-02-24,France,,,
17548,4.0,45.0,24.0,27.0,76.0,,2014-02-25,France,,,
17549,5.0,53.0,21.0,41.0,53.0,,2014-02-26,France,,,
17550,5.0,53.0,18.0,31.0,65.0,,2014-02-27,France,,,
17551,6.0,57.0,19.0,30.0,60.0,,2014-02-28,France,,,
17552,6.0,61.0,19.0,40.0,61.0,,2014-03-01,France,,,
17553,6.0,47.0,25.0,45.0,87.0,,2014-03-02,France,,,
17554,5.0,50.0,23.0,25.0,100.0,,2014-03-03,France,,,
17555,8.0,66.0,16.0,44.0,53.0,,2014-03-04,France,,,
17556,8.0,73.0,23.0,80.0,78.0,,2014-03-05,France,,,
17557,10.0,70.0,21.0,64.0,97.0,1.0,2014-03-06,France,,,
17558,8.0,67.0,20.0,66.0,123.0,,2014-03-07,France,,,
17559,7.0,59.0,25.0,67.0,132.0,,2014-03-08,France,,,
17560,8.0,62.0,29.0,63.0,145.0,,2014-03-09,France,,,
17561,8.0,68.0,29.0,71.0,119.0,,2014-03-10,France,,,
17562,6.0,44.0,16.0,80.0,138.0,,2014-03-11,France,,,
17563,9.0,67.0,22.0,86.0,164.0,,2014-03-12,France,,,
17564,10.0,85.0,24.0,91.0,166.0,1.0,2014-03-13,France,,,
17565,9.0,71.0,16.0,98.0,168.0,1.0,2014-03-14,France,,,
17566,4.0,41.0,27.0,64.0,177.0,,2014-03-15,France,,,
17567,5.0,41.0,26.0,42.0,113.0,,2014-03-16,France,,,
17568,5.0,47.0,16.0,81.0,67.0,,2014-03-17,France,,,
17569,4.0,44.0,22.0,42.0,81.0,,2014-03-18,France,,,
17570,6.0,54.0,24.0,51.0,74.0,,2014-03-19,France,,,
17571,6.0,52.0,32.0,56.0,64.0,,2014-03-20,France,,,
17572,7.0,47.0,29.0,34.0,69.0,,2014-03-21,France,,,
17573,3.0,40.0,29.0,24.0,56.0,,2014-03-22,France,,,
17574,3.0,40.0,26.0,23.0,40.0,,2014-03-23,France,,,
17575,6.0,60.0,18.0,44.0,41.0,,2014-03-24,France,,,
17576,6.0,55.0,18.0,37.0,72.0,,2014-03-25,France,,,
17577,6.0,54.0,22.0,53.0,77.0,1.0,2014-03-26,France,,,
17578,7.0,64.0,25.0,54.0,99.0,,2014-03-27,France,,,
17579,7.0,63.0,31.0,59.0,114.0,1.0,2014-03-28,France,,,
17580,6.0,55.0,34.0,60.0,123.0,,2014-03-29,France,,,
17581,6.0,67.0,25.0,59.0,95.0,,2014-03-30,France,,,
17582,8.0,67.0,23.0,61.0,92.0,,2014-03-31,France,,,
17583,8.0,65.0,30.0,64.0,99.0,,2014-04-01,France,,,
17584,,25.0,2.0,36.0,,,2020-01-01,France,,,
17585,,39.0,20.0,30.0,,,2019-01-01,France,,,
17586,6.0,50.0,13.0,52.0,,,2017-10-18,France,,,
17587,2.0,29.0,2.0,39.0,,,2017-01-16,France,,,
17588,3.0,34.0,19.0,24.0,,,2016-01-02,France,,,
17589,8.0,53.0,15.0,71.0,,1.0,2015-01-01,France,,,
17590,3.0,30.0,21.0,19.0,,,2014-01-01,France,,,
17591,13.0,10.0,29.0,39.0,111.0,5.0,2020-03-02,China,32.82838484848485,111.64908181818183,2428.3636363636365
17592,10.0,10.0,23.0,29.0,106.0,2.0,2020-03-03,China,32.82838484848485,111.64908181818183,2432.151515151515
17593,12.0,15.0,43.0,41.0,93.0,6.0,2020-03-04,China,32.82838484848485,111.64908181818183,2435.939393939394
17594,9.0,15.0,52.0,55.0,124.0,6.0,2020-03-05,China,32.82838484848485,111.64908181818183,2440.5151515151515
17595,9.0,12.0,34.0,49.0,155.0,9.0,2020-03-06,China,32.82838484848485,111.64908181818183,2445.151515151515
17596,12.0,14.0,44.0,44.0,146.0,6.0,2020-03-07,China,32.82838484848485,111.64908181818183,2447.5757575757575
17597,13.0,14.0,31.0,34.0,130.0,7.0,2020-03-08,China,32.82838484848485,111.64908181818183,2449.181818181818
17598,9.0,8.0,38.0,49.0,115.0,3.0,2020-03-09,China,32.82838484848485,111.64908181818183,2450.3030303030305
17599,8.0,11.0,41.0,49.0,146.0,4.0,2020-03-10,China,32.82838484848485,111.64908181818183,2451.121212121212
17600,10.0,20.0,46.0,61.0,138.0,7.0,2020-03-11,China,32.82838484848485,111.64908181818183,2452.151515151515
17601,14.0,20.0,33.0,58.0,138.0,13.0,2020-03-12,China,32.82838484848485,111.64908181818183,2452.4848484848485
17602,11.0,16.0,34.0,74.0,153.0,4.0,2020-03-13,China,32.82838484848485,111.64908181818183,2452.878787878788
17603,9.0,11.0,46.0,65.0,157.0,4.0,2020-03-14,China,32.82838484848485,111.64908181818183,2453.848484848485
17604,7.0,19.0,53.0,67.0,148.0,4.0,2020-03-15,China,32.82838484848485,111.64908181818183,2454.6363636363635
17605,11.0,23.0,42.0,68.0,107.0,8.0,2020-03-16,China,32.82838484848485,111.64908181818183,2455.5454545454545
17606,9.0,25.0,60.0,64.0,142.0,6.0,2020-03-17,China,32.82838484848485,111.64908181818183,2456.3030303030305
17607,9.0,17.0,50.0,62.0,142.0,7.0,2020-03-18,China,32.82838484848485,111.64908181818183,2457.6363636363635
17608,9.0,19.0,57.0,57.0,136.0,5.0,2020-03-19,China,32.82838484848485,111.64908181818183,2459.2727272727275
17609,9.0,18.0,63.0,76.0,113.0,10.0,2020-03-20,China,32.82838484848485,111.64908181818183,2462.121212121212
17610,14.0,20.0,37.0,62.0,111.0,9.0,2020-03-21,China,32.82838484848485,111.64908181818183,2463.787878787879
17611,11.0,10.0,47.0,70.0,139.0,5.0,2020-03-22,China,32.82838484848485,111.64908181818183,2467.7272727272725
17612,14.0,17.0,66.0,64.0,150.0,9.0,2020-03-23,China,32.82838484848485,111.64908181818183,2469.6363636363635
17613,11.0,14.0,39.0,54.0,147.0,10.0,2020-03-24,China,32.82838484848485,111.64908181818183,2472.4545454545455
17614,11.0,13.0,26.0,42.0,127.0,6.0,2020-03-25,China,32.82838484848485,111.64908181818183,2474.5757575757575
17615,13.0,13.0,36.0,52.0,111.0,6.0,2020-03-26,China,32.82838484848485,111.64908181818183,2478.242424242424
17616,7.0,6.0,23.0,17.0,99.0,3.0,2020-03-27,China,32.82838484848485,111.64908181818183,2481.7272727272725
17617,,,,,46.0,,2020-03-28,China,,,
17618,9.0,23.0,31.0,61.0,164.0,4.0,2020-02-02,China,32.82838484848485,111.64908181818183,503.93939393939394
17619,12.0,20.0,40.0,67.0,160.0,6.0,2020-02-03,China,32.82838484848485,111.64908181818183,597.4545454545455
17620,10.0,26.0,46.0,67.0,166.0,6.0,2020-02-04,China,32.82838484848485,111.64908181818183,718.3939393939394
17621,15.0,25.0,39.0,80.0,166.0,8.0,2020-02-05,China,32.82838484848485,111.64908181818183,831.5151515151515
17622,12.0,10.0,22.0,47.0,184.0,4.0,2020-02-06,China,32.82838484848485,111.64908181818183,926.8787878787879
17623,7.0,6.0,19.0,20.0,122.0,2.0,2020-02-07,China,32.82838484848485,111.64908181818183,1033.6363636363637
17624,8.0,10.0,23.0,28.0,81.0,3.0,2020-02-08,China,32.82838484848485,111.64908181818183,1115.5757575757575
17625,9.0,13.0,34.0,36.0,93.0,3.0,2020-02-09,China,32.82838484848485,111.64908181818183,1206.939393939394
17626,10.0,20.0,25.0,45.0,109.0,5.0,2020-02-10,China,32.82838484848485,111.64908181818183,1283.4545454545455
17627,11.0,10.0,24.0,36.0,141.0,4.0,2020-02-11,China,32.82838484848485,111.64908181818183,1345.030303030303
17628,11.0,15.0,23.0,34.0,113.0,5.0,2020-02-12,China,32.82838484848485,111.64908181818183,1356.3333333333333
17629,14.0,14.0,21.0,36.0,105.0,6.0,2020-02-13,China,32.82838484848485,111.64908181818183,1815.0
17630,14.0,10.0,19.0,39.0,105.0,5.0,2020-02-14,China,32.82838484848485,111.64908181818183,2010.8484848484848
17631,10.0,6.0,23.0,27.0,101.0,2.0,2020-02-15,China,32.82838484848485,111.64908181818183,2073.121212121212
17632,8.0,7.0,33.0,23.0,83.0,3.0,2020-02-16,China,32.82838484848485,111.64908181818183,2136.757575757576
17633,8.0,13.0,36.0,26.0,69.0,3.0,2020-02-17,China,32.82838484848485,111.64908181818183,2194.969696969697
17634,10.0,17.0,43.0,29.0,72.0,5.0,2020-02-18,China,32.82838484848485,111.64908181818183,2248.818181818182
17635,11.0,13.0,37.0,34.0,89.0,7.0,2020-02-19,China,32.82838484848485,111.64908181818183,2261.181818181818
17636,14.0,20.0,42.0,49.0,100.0,6.0,2020-02-20,China,32.82838484848485,111.64908181818183,2275.060606060606
17637,11.0,14.0,33.0,49.0,128.0,4.0,2020-02-21,China,32.82838484848485,111.64908181818183,2289.3939393939395
17638,13.0,14.0,42.0,53.0,140.0,6.0,2020-02-22,China,32.82838484848485,111.64908181818183,2333.3636363636365
17639,12.0,15.0,43.0,60.0,144.0,8.0,2020-02-23,China,32.82838484848485,111.64908181818183,2334.0
17640,14.0,12.0,43.0,55.0,128.0,9.0,2020-02-24,China,32.82838484848485,111.64908181818183,2340.6363636363635
17641,14.0,15.0,43.0,72.0,131.0,4.0,2020-02-25,China,32.82838484848485,111.64908181818183,2356.181818181818
17642,16.0,9.0,27.0,57.0,160.0,4.0,2020-02-26,China,32.82838484848485,111.64908181818183,2368.6666666666665
17643,13.0,12.0,26.0,46.0,147.0,5.0,2020-02-27,China,32.82838484848485,111.64908181818183,2381.818181818182
17644,13.0,9.0,17.0,17.0,123.0,3.0,2020-02-28,China,32.82838484848485,111.64908181818183,2391.757575757576
17645,14.0,11.0,36.0,20.0,66.0,4.0,2020-02-29,China,32.82838484848485,111.64908181818183,2404.7272727272725
17646,12.0,8.0,34.0,39.0,83.0,3.0,2020-03-01,China,32.82838484848485,111.64908181818183,2422.181818181818
17647,11.0,24.0,4.0,81.0,136.0,4.0,2020-01-02,China,,,
17648,9.0,25.0,5.0,86.0,165.0,3.0,2020-01-03,China,,,
17649,13.0,27.0,3.0,104.0,182.0,3.0,2020-01-04,China,,,
17650,14.0,22.0,2.0,82.0,194.0,4.0,2020-01-05,China,,,
17651,14.0,21.0,5.0,29.0,165.0,3.0,2020-01-06,China,,,
17652,13.0,20.0,19.0,23.0,70.0,2.0,2020-01-07,China,,,
17653,12.0,20.0,21.0,49.0,71.0,5.0,2020-01-08,China,,,
17654,8.0,18.0,19.0,22.0,129.0,3.0,2020-01-09,China,,,
17655,8.0,16.0,14.0,31.0,71.0,2.0,2020-01-10,China,,,
17656,7.0,19.0,14.0,39.0,105.0,2.0,2020-01-11,China,,,
17657,15.0,33.0,15.0,70.0,119.0,4.0,2020-01-12,China,,,
17658,11.0,27.0,24.0,58.0,163.0,4.0,2020-01-13,China,,,
17659,13.0,22.0,32.0,89.0,145.0,5.0,2020-01-14,China,,,
17660,14.0,22.0,28.0,77.0,187.0,5.0,2020-01-15,China,,,
17661,9.0,15.0,18.0,54.0,177.0,2.0,2020-01-16,China,,,
17662,8.0,19.0,19.0,46.0,159.0,3.0,2020-01-17,China,,,
17663,13.0,29.0,26.0,61.0,142.0,5.0,2020-01-18,China,,,
17664,11.0,27.0,32.0,85.0,158.0,4.0,2020-01-19,China,,,
17665,18.0,44.0,25.0,95.0,184.0,5.0,2020-01-20,China,,,
17666,13.0,26.0,23.0,79.0,186.0,4.0,2020-01-21,China,,,
17667,11.0,17.0,21.0,73.0,176.0,3.0,2020-01-22,China,32.82838484848485,111.64908181818183,16.606060606060606
17668,12.0,12.0,21.0,71.0,173.0,3.0,2020-01-23,China,32.82838484848485,111.64908181818183,19.484848484848484
17669,5.0,7.0,28.0,39.0,174.0,2.0,2020-01-24,China,32.82838484848485,111.64908181818183,27.87878787878788
17670,7.0,7.0,23.0,46.0,116.0,2.0,2020-01-25,China,32.82838484848485,111.64908181818183,42.60606060606061
17671,5.0,6.0,30.0,32.0,131.0,3.0,2020-01-26,China,32.82838484848485,111.64908181818183,62.878787878787875
17672,8.0,6.0,28.0,45.0,104.0,2.0,2020-01-27,China,32.82838484848485,111.64908181818183,87.18181818181819
17673,7.0,9.0,33.0,55.0,137.0,2.0,2020-01-28,China,32.82838484848485,111.64908181818183,166.93939393939394
17674,7.0,15.0,35.0,54.0,154.0,4.0,2020-01-29,China,32.82838484848485,111.64908181818183,184.45454545454547
17675,8.0,20.0,42.0,55.0,154.0,4.0,2020-01-30,China,32.82838484848485,111.64908181818183,246.6969696969697
17676,10.0,22.0,45.0,68.0,153.0,5.0,2020-01-31,China,32.82838484848485,111.64908181818183,297.030303030303
17677,11.0,23.0,40.0,63.0,168.0,6.0,2020-02-01,China,32.82838484848485,111.64908181818183,360.3333333333333
17678,11.0,24.0,87.0,56.0,118.0,8.0,2019-10-02,China,,,
17679,12.0,35.0,101.0,63.0,118.0,9.0,2019-10-03,China,,,
17680,12.0,33.0,114.0,74.0,143.0,9.0,2019-10-04,China,,,
17681,7.0,9.0,39.0,51.0,150.0,3.0,2019-10-05,China,,,
17682,8.0,13.0,14.0,28.0,105.0,3.0,2019-10-06,China,,,
17683,5.0,11.0,33.0,21.0,69.0,3.0,2019-10-07,China,,,
17684,7.0,12.0,33.0,21.0,46.0,4.0,2019-10-08,China,,,
17685,10.0,22.0,42.0,38.0,57.0,6.0,2019-10-09,China,,,
17686,11.0,28.0,33.0,62.0,83.0,5.0,2019-10-10,China,,,
17687,8.0,17.0,29.0,32.0,137.0,3.0,2019-10-11,China,,,
17688,9.0,15.0,27.0,43.0,68.0,3.0,2019-10-12,China,,,
17689,9.0,16.0,29.0,42.0,110.0,3.0,2019-10-13,China,,,
17690,10.0,13.0,40.0,56.0,113.0,5.0,2019-10-14,China,,,
17691,7.0,14.0,48.0,49.0,113.0,4.0,2019-10-15,China,,,
17692,8.0,14.0,32.0,33.0,92.0,4.0,2019-10-16,China,,,
17693,6.0,16.0,44.0,45.0,77.0,4.0,2019-10-17,China,,,
17694,9.0,27.0,62.0,48.0,107.0,7.0,2019-10-18,China,,,
17695,12.0,42.0,69.0,55.0,115.0,5.0,2019-10-19,China,,,
17696,13.0,48.0,69.0,63.0,133.0,6.0,2019-10-20,China,,,
17697,14.0,50.0,77.0,66.0,143.0,6.0,2019-10-21,China,,,
17698,11.0,30.0,39.0,60.0,144.0,6.0,2019-10-22,China,,,
17699,14.0,25.0,47.0,48.0,137.0,6.0,2019-10-23,China,,,
17700,13.0,34.0,53.0,53.0,115.0,5.0,2019-10-24,China,,,
17701,6.0,15.0,23.0,44.0,121.0,4.0,2019-10-25,China,,,
17702,5.0,17.0,20.0,48.0,88.0,4.0,2019-10-26,China,,,
17703,6.0,22.0,23.0,53.0,86.0,4.0,2019-10-27,China,,,
17704,7.0,25.0,34.0,51.0,122.0,5.0,2019-10-28,China,,,
17705,10.0,34.0,13.0,59.0,120.0,4.0,2019-10-29,China,,,
17706,12.0,41.0,47.0,108.0,140.0,9.0,2019-10-30,China,,,
17707,15.0,54.0,56.0,104.0,132.0,7.0,2019-10-31,China,,,
17708,12.0,52.0,59.0,94.0,157.0,6.0,2019-11-01,China,,,
17709,12.0,55.0,47.0,95.0,152.0,7.0,2019-11-02,China,,,
17710,9.0,25.0,62.0,91.0,158.0,6.0,2019-11-03,China,,,
17711,9.0,16.0,45.0,90.0,157.0,4.0,2019-11-04,China,,,
17712,15.0,34.0,50.0,79.0,175.0,10.0,2019-11-05,China,,,
17713,11.0,35.0,43.0,72.0,165.0,7.0,2019-11-06,China,,,
17714,8.0,26.0,56.0,69.0,147.0,5.0,2019-11-07,China,,,
17715,19.0,42.0,58.0,72.0,136.0,12.0,2019-11-08,China,,,
17716,11.0,48.0,54.0,82.0,153.0,7.0,2019-11-09,China,,,
17717,10.0,44.0,44.0,85.0,160.0,7.0,2019-11-10,China,,,
17718,11.0,47.0,48.0,81.0,152.0,7.0,2019-11-11,China,,,
17719,10.0,26.0,40.0,69.0,151.0,7.0,2019-11-12,China,,,
17720,8.0,24.0,26.0,59.0,140.0,4.0,2019-11-13,China,,,
17721,7.0,31.0,27.0,56.0,104.0,5.0,2019-11-14,China,,,
17722,10.0,39.0,34.0,67.0,84.0,10.0,2019-11-15,China,,,
17723,14.0,53.0,29.0,94.0,116.0,12.0,2019-11-16,China,,,
17724,12.0,32.0,21.0,89.0,152.0,5.0,2019-11-17,China,,,
17725,5.0,16.0,26.0,57.0,174.0,3.0,2019-11-18,China,,,
17726,8.0,28.0,20.0,76.0,83.0,6.0,2019-11-19,China,,,
17727,7.0,33.0,26.0,72.0,111.0,6.0,2019-11-20,China,,,
17728,10.0,41.0,15.0,81.0,120.0,9.0,2019-11-21,China,,,
17729,13.0,48.0,35.0,101.0,150.0,10.0,2019-11-22,China,,,
17730,13.0,51.0,18.0,88.0,159.0,10.0,2019-11-23,China,,,
17731,12.0,30.0,24.0,112.0,155.0,6.0,2019-11-24,China,,,
17732,6.0,11.0,19.0,29.0,184.0,3.0,2019-11-25,China,,,
17733,10.0,16.0,11.0,37.0,80.0,4.0,2019-11-26,China,,,
17734,7.0,14.0,17.0,24.0,98.0,3.0,2019-11-27,China,,,
17735,12.0,23.0,14.0,73.0,80.0,14.0,2019-11-28,China,,,
17736,9.0,23.0,20.0,57.0,164.0,6.0,2019-11-29,China,,,
17737,6.0,22.0,12.0,53.0,119.0,4.0,2019-11-30,China,,,
17738,8.0,22.0,21.0,67.0,143.0,4.0,2019-12-01,China,,,
17739,13.0,34.0,27.0,76.0,164.0,10.0,2019-12-02,China,,,
17740,16.0,48.0,17.0,82.0,161.0,5.0,2019-12-03,China,,,
17741,18.0,52.0,25.0,89.0,162.0,7.0,2019-12-04,China,,,
17742,13.0,40.0,30.0,73.0,162.0,7.0,2019-12-05,China,,,
17743,13.0,38.0,35.0,85.0,140.0,11.0,2019-12-06,China,,,
17744,12.0,44.0,34.0,84.0,178.0,9.0,2019-12-07,China,,,
17745,13.0,46.0,33.0,85.0,169.0,9.0,2019-12-08,China,,,
17746,13.0,54.0,28.0,89.0,166.0,9.0,2019-12-09,China,,,
17747,17.0,60.0,15.0,107.0,163.0,10.0,2019-12-10,China,,,
17748,18.0,52.0,29.0,103.0,173.0,9.0,2019-12-11,China,,,
17749,13.0,43.0,33.0,86.0,173.0,9.0,2019-12-12,China,,,
17750,14.0,55.0,19.0,112.0,160.0,10.0,2019-12-13,China,,,
17751,18.0,39.0,25.0,123.0,181.0,11.0,2019-12-14,China,,,
17752,19.0,33.0,18.0,105.0,206.0,14.0,2019-12-15,China,,,
17753,9.0,23.0,5.0,70.0,184.0,4.0,2019-12-16,China,,,
17754,10.0,22.0,8.0,55.0,155.0,4.0,2019-12-17,China,,,
17755,10.0,18.0,8.0,63.0,137.0,3.0,2019-12-18,China,,,
17756,9.0,22.0,18.0,45.0,159.0,12.0,2019-12-19,China,,,
17757,11.0,26.0,7.0,62.0,112.0,6.0,2019-12-20,China,,,
17758,11.0,29.0,5.0,60.0,147.0,5.0,2019-12-21,China,,,
17759,7.0,24.0,23.0,53.0,150.0,4.0,2019-12-22,China,,,
17760,10.0,23.0,14.0,58.0,152.0,6.0,2019-12-23,China,,,
17761,15.0,24.0,6.0,74.0,143.0,5.0,2019-12-24,China,,,
17762,13.0,18.0,5.0,51.0,171.0,4.0,2019-12-25,China,,,
17763,12.0,21.0,21.0,66.0,129.0,5.0,2019-12-26,China,,,
17764,13.0,33.0,21.0,82.0,151.0,6.0,2019-12-27,China,,,
17765,16.0,39.0,5.0,87.0,169.0,14.0,2019-12-28,China,,,
17766,10.0,28.0,17.0,61.0,167.0,4.0,2019-12-29,China,,,
17767,,,,,150.0,,2019-12-30,China,,,
17768,15.0,31.0,130.0,62.0,91.0,7.0,2019-07-02,China,,,
17769,13.0,32.0,117.0,64.0,127.0,5.0,2019-07-03,China,,,
17770,10.0,26.0,41.0,60.0,131.0,4.0,2019-07-04,China,,,
17771,9.0,27.0,64.0,60.0,121.0,3.0,2019-07-05,China,,,
17772,9.0,20.0,56.0,48.0,138.0,2.0,2019-07-06,China,,,
17773,12.0,25.0,90.0,56.0,97.0,4.0,2019-07-07,China,,,
17774,14.0,20.0,64.0,56.0,107.0,4.0,2019-07-08,China,,,
17775,9.0,11.0,45.0,35.0,106.0,3.0,2019-07-09,China,,,
17776,11.0,22.0,82.0,40.0,85.0,4.0,2019-07-10,China,,,
17777,11.0,25.0,81.0,51.0,93.0,5.0,2019-07-11,China,,,
17778,18.0,21.0,37.0,42.0,114.0,3.0,2019-07-12,China,,,
17779,7.0,13.0,39.0,24.0,107.0,2.0,2019-07-13,China,,,
17780,9.0,20.0,78.0,49.0,74.0,3.0,2019-07-14,China,,,
17781,10.0,21.0,68.0,44.0,110.0,4.0,2019-07-15,China,,,
17782,10.0,24.0,76.0,43.0,98.0,3.0,2019-07-16,China,,,
17783,11.0,24.0,47.0,54.0,89.0,3.0,2019-07-17,China,,,
17784,15.0,17.0,45.0,37.0,109.0,4.0,2019-07-18,China,,,
17785,8.0,14.0,43.0,34.0,87.0,2.0,2019-07-19,China,,,
17786,9.0,25.0,90.0,46.0,89.0,3.0,2019-07-20,China,,,
17787,10.0,29.0,69.0,50.0,91.0,5.0,2019-07-21,China,,,
17788,8.0,27.0,59.0,56.0,126.0,2.0,2019-07-22,China,,,
17789,7.0,18.0,45.0,45.0,114.0,2.0,2019-07-23,China,,,
17790,9.0,18.0,56.0,53.0,79.0,2.0,2019-07-24,China,,,
17791,7.0,22.0,51.0,47.0,77.0,2.0,2019-07-25,China,,,
